id,posto_id,tipo,valor,created_at,updated_at
358,73,GASOLINA COMUM,"R$ 4,20",2020-05-19 12:38:33+00,2020-07-13 00:11:53+00
357,72,GASOLINA ADITIVADA,"R$ 4,20",2020-05-19 15:38:33+00,2020-07-13 00:11:53+00
285,38,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:53+00
96,32,ETANOL,"R$ 3,23",2020-05-14 03:06:30+00,2020-07-13 00:21:49+00
161,8,OLEO DIESEL B S,"R$ 3,12",2020-05-13 09:07:14+00,2020-07-13 00:31:49+00
242,9,OLEO DIESEL B S,"R$ 3,13",2020-05-13 00:07:15+00,2020-07-13 00:31:49+00
165,10,OLEO DIESEL B S,"R$ 3,14",2020-05-13 09:07:14+00,2020-07-13 00:31:49+00
183,12,OLEO DIESEL B S,"R$ 3,15",2020-05-13 09:07:14+00,2020-07-13 00:31:49+00
164,21,OLEO DIESEL B S,"R$ 3,24",2020-05-11 18:07:14+00,2020-07-13 00:31:50+00
163,4,OLEO DIESEL B S,"R$ 3,24",2020-05-11 12:07:14+00,2020-07-13 00:31:50+00
757,26,DIESEL BS,"R$ 3,24",2020-05-30 06:31:54+00,2020-07-13 00:31:50+00
197,29,DIESEL BS,"R$ 3,24",2020-05-13 09:07:14+00,2020-07-13 00:31:50+00
199,23,DIESEL BS,"R$ 3,24",2020-05-13 12:07:14+00,2020-07-13 00:31:50+00
203,17,DIESEL BS,"R$ 3,24",2020-05-13 15:07:14+00,2020-07-13 00:31:50+00
192,43,OLEO DIESEL B S10 COMUM (B:5),"R$ 3,25",2020-05-14 09:07:14+00,2020-07-13 00:31:50+00
217,92,OLEO DIESEL B S10 BICO,"R$ 3,27",2020-05-14 15:07:14+00,2020-07-13 00:31:50+00
241,6,DIESEL S 1 0 BICO,"R$ 3,27",2020-05-13 18:07:15+00,2020-07-13 00:31:50+00
287,31,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:53+00
601,74,GASOLINA COMUM,"R$ 4,23",2020-05-23 21:11:56+00,2020-07-13 00:11:53+00
126,53,ETANOL,"R$ 3,16",2020-05-12 09:06:30+00,2020-07-13 00:21:48+00
111,8,ETANOL,"R$ 3,18",2020-05-13 12:06:30+00,2020-07-13 00:21:48+00
90,23,ETANOL,"R$ 3,20",2020-05-13 12:06:29+00,2020-07-13 00:21:49+00
975,298,GASOLINA COMUM,"R$ 4,20",2020-06-04 02:04:29+00,2020-07-12 05:04:25+00
118,71,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
1086,304,GASOLINA COMUM,"R$ 4,20",2020-06-11 08:04:30+00,2020-07-12 05:04:25+00
78,29,ETANOL,"R$ 3,20",2020-05-13 12:06:29+00,2020-07-13 00:21:49+00
113,68,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
976,299,GASOLINA COMUM,"R$ 4,20",2020-06-04 02:04:29+00,2020-07-12 05:04:25+00
115,69,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
107,36,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
980,302,GASOLINA ADITIVADA,"R$ 4,20",2020-06-04 02:04:29+00,2020-07-12 05:04:25+00
981,303,GASOLINA COMUM,"R$ 4,20",2020-06-04 02:04:30+00,2020-07-12 05:04:25+00
53,53,GASOLINA ADITIVADA,"R$ 4,24",2020-05-13 03:06:15+00,2020-07-12 05:04:25+00
88,18,ETANOL,"R$ 3,20",2020-05-13 12:06:29+00,2020-07-13 00:21:49+00
351,75,GASOLINA ADITIVADA,"R$ 4,53",2020-05-20 06:38:32+00,2020-07-12 05:04:25+00
858,74,GASOLINA ADITIVADA,"R$ 4,53",2020-06-03 21:11:55+00,2020-07-12 05:04:25+00
932,271,GASOLINA ADITIVADA,"R$ 4,56",2020-06-03 00:21:38+00,2020-07-12 05:04:26+00
984,296,ETANOL,"R$ 3,18",2020-06-04 02:16:19+00,2020-07-12 05:16:16+00
986,297,ETANOL,"R$ 3,20",2020-06-04 02:16:19+00,2020-07-12 05:16:16+00
108,45,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
988,298,ETANOL,"R$ 3,20",2020-06-04 02:16:19+00,2020-07-12 05:16:16+00
987,301,ETANOL,"R$ 3,20",2020-06-04 02:16:19+00,2020-07-12 05:16:16+00
86,16,ETANOL,"R$ 3,20",2020-05-13 12:06:29+00,2020-07-13 00:21:49+00
116,70,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
985,299,ETANOL,"R$ 3,20",2020-06-04 02:16:19+00,2020-07-12 05:16:16+00
989,300,ETANOL,"R$ 3,20",2020-06-04 02:16:19+00,2020-07-12 05:16:16+00
93,27,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
992,304,ETANOL,"R$ 3,20",2020-06-04 02:16:19+00,2020-07-12 05:16:16+00
991,302,ETANOL,"R$ 3,20",2020-06-04 05:16:19+00,2020-07-12 05:16:16+00
94,26,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
80,24,ETANOL,"R$ 3,20",2020-05-13 12:06:29+00,2020-07-13 00:21:49+00
990,303,ETANOL,"R$ 3,20",2020-06-04 05:16:19+00,2020-07-12 05:16:16+00
17,17,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 12:06:15+00,2020-07-13 00:11:52+00
39,39,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 12:06:15+00,2020-07-13 00:11:52+00
279,17,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
82,22,ETANOL,"R$ 3,20",2020-05-13 12:06:29+00,2020-07-13 00:21:49+00
81,21,ETANOL,"R$ 3,20",2020-05-13 12:06:29+00,2020-07-13 00:21:49+00
119,72,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
114,28,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
993,305,ETANOL,"R$ 3,26",2020-06-04 05:16:19+00,2020-07-08 05:16:24+00
36,36,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 15:06:15+00,2020-07-13 00:11:52+00
24,24,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 12:06:15+00,2020-07-13 00:11:52+00
270,24,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
42,42,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 12:06:15+00,2020-07-13 00:11:52+00
355,86,GASOLINA COMUM,"R$ 4,20",2020-05-19 09:38:33+00,2020-07-13 00:11:52+00
44,44,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 15:06:15+00,2020-07-13 00:11:52+00
286,25,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:53+00
317,56,GASOLINA COMUM,"R$ 4,20",2020-05-13 18:17:23+00,2020-07-13 00:11:53+00
56,56,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 18:06:15+00,2020-07-13 00:11:53+00
22,22,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 12:06:15+00,2020-07-13 00:11:53+00
124,65,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
149,86,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
144,34,ETANOL,"R$ 3,21",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
120,64,ETANOL,"R$ 3,23",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
759,16,DIESEL BS,"R$ 3,24",2020-05-31 00:32:00+00,2020-07-13 00:31:50+00
364,28,OLEO DIESEL S10 BICO,"R$ 3,24",2020-05-19 13:31:13+00,2020-07-13 00:31:50+00
223,77,OLEO DIESEL B S10 BICO,"R$ 3,27",2020-05-14 03:07:15+00,2020-07-13 00:31:50+00
1143,83,OLEO DIESEL B S10 BICO,"R$ 3,17",2020-06-30 09:32:24+00,2020-07-01 00:31:55+00
