id,nome,endereco,contato,status,cidade,latitude,longitude,url,bandeira,created_at,updated_at
241,POSTO RIO VERMELHO,"RUA OSWALDO CRUZ 819 RIO VERMELHO 41940000, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-13.0121778,-38.4830719,https://goo.gl/maps/be1LsYNtYaWPuuyR8,shell,2020-06-02 01:22:57+00,2020-06-03 18:09:29+00
242,POSTO GAMELEIRA SUBURBANA,"AVENIDA AFRANIO PEIXOTO 7000 ITACARANHA 40713580, SALVADOR",7130360891,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.8884345,-38.4828195,https://goo.gl/maps/3BLS5Av5FoB3noPL9,outros,2020-06-02 01:22:57+00,2020-06-03 18:10:35+00
245,W L POSTO CENTENARIO,"AVENIDA CENTENARIO 2726 CHAME-CHAME 40155150, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-13.0045569,-38.5258416,https://goo.gl/maps/cTKUNHaj7kEDDufU6,shell,2020-06-02 01:22:57+00,2020-06-03 18:12:42+00
246,POSTO NOTA 10 OXALA DA BAHIA,"AVENIDA VASCO DA GAMA 4838 ENGENHO VELHO DE BROTAS 40240090, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-13.0065511,-38.4951062,https://goo.gl/maps/aVAniBSaUj1T9gB36,petrobras,2020-06-02 01:22:57+00,2020-06-03 18:13:22+00
247,POSTO BERNARDO,"AVENIDA ALIOMAR BALEEIRO 1629 JARDIM CAJAZEIRAS 41230455, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9121346,-38.4507313,https://goo.gl/maps/ThweZ6TJhv5iuRpb7,outros,2020-06-02 01:25:41+00,2020-06-03 18:14:23+00
249,PANDA COMBUSTIVEIS,"AVENIDA JEQUITAIA 80 AGUA DE MENINOS 40460120, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9572671,-38.5026881,https://goo.gl/maps/CJiVjJ12P3xnQhD37,shell,2020-06-02 12:46:47+00,2020-06-03 18:16:18+00
251,POSTO CASAGRANDE,"RUA FREDERICO COSTA 07 BOA VISTA DE BROTAS 40255350, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9785395,-38.5019795,https://goo.gl/maps/xUXjRp6GdqU75VyM7,shell,2020-06-03 12:47:07+00,2020-06-03 18:17:23+00
252,POSTO GRAÇA,"RUA DA GRACA 06 GRACA 40150450, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9965522,-38.5292018,https://goo.gl/maps/fpak8qDbkBkUaA9A7,petrobras,2020-06-03 12:47:07+00,2020-06-03 18:18:49+00
253,POSTO APACHE,"AVENIDA PRESIDENTE COSTA E SILVA SN TORORO 40050115, SALVADOR",7199199940,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9823604,-38.5037365,https://goo.gl/maps/TstFyMGMQQXe2y9U6,petrobras,2020-06-03 12:47:08+00,2020-06-03 18:20:44+00
243,POSTO DOIS LEOES,"RUA CONEGO PEREIRA 796 MATATU 40255195, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9667482,-38.4953263,https://goo.gl/maps/QRVmFZ8MjWTag6Ei8,petrobras,2020-06-02 01:22:57+00,2020-06-03 18:11:21+00
248,MARIA CAFE,"AVENIDA OCTAVIO MANGABEIRA 7253 BOCA DO RIO 41706690, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9747174,-38.4200295,https://goo.gl/maps/HTB5C4aqAuRzPVu4A,shell,2020-06-02 01:25:41+00,2020-06-03 18:15:13+00
250,POSTO CHAME CHAME,"RUA COMENDADOR FRANCISCO PEDREIRA 131 CHAME CHAME 40157520, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-13.0029832,-38.521847,https://goo.gl/maps/ZKgdiR6XPt2pUhAg7,shell,2020-06-02 12:46:50+00,2020-06-03 18:18:13+00
254,M-30,"RUA LIMA E SILVA 428 LIBERDADE 40375016, SALVADOR",null,"há 2 hora(s), 14 minuto(s) e 30 segundo(s)",Salvador,,,,,2020-06-04 00:46:49+00,2020-06-04 00:46:49+00
265,POSTO SOL COSTA AZUL,"AVENIDA ARTHUR DE AZEVEDO MACHADO 1443 COSTA AZUL 41760000, SALVADOR",null,"há 2 hora(s), 22 minuto(s) e 19 segundo(s)",Salvador,,,,,2020-06-05 00:46:52+00,2020-06-05 00:46:52+00
266,POSTO RE II,"RUA LEOPOLDO AZEVEDO DA SILVA SN ILICURITIBA 44245000, CRUZ DAS ALMAS",null,"há 11 hora(s), 26 minuto(s) e 19 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
267,POSTO CAMELO,"AVENIDA DEPUTADO LUIZ EDUARDO MAGALHAES S/N AREAL 44230000, AMÉLIA RODRIGUES",null,"há 3 hora(s), 8 minuto(s) e 11 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
268,POSTO MACRO,"RODOVIA BR 324 9272 PIRAJA 41290550, SALVADOR",null,"há 2 hora(s), 37 minuto(s) e 29 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
269,POSTO TREVO,"RODOVIA BR 101 S/N SEDE 44280000, TEODORO SAMPAIO",null,"há 2 hora(s), 39 minuto(s) e 58 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
270,POSTO 2 S,"RODOVIA BR 101 S/N HUMILDES 44245000, CONCEIÇÃO DO JACUÍPE",null,"há 2 hora(s), 33 minuto(s) e 22 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
271,POSTO COQUEIRO,"RODOVIA BR 101 KM 173 S/N HUMILDES (FEIRA DE SANTANA) 44135000, FEIRA DE SANTANA",null,"há 2 hora(s), 55 minuto(s) e 32 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
272,POSTO SAO LUIZ,"RODOVIA RODOVIA BR 324, KM 537 S/N SAO LUIZ 44230000, AMÉLIA RODRIGUES",null,"há 4 hora(s), 24 minuto(s) e 37 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
273,LSL COMERCIO DE DERIVADOS DE PETROLEO LTDA,"RODOVIA BR 101 KM 165 SN RODOVIA 44245000, CONCEIÇÃO DO JACUÍPE",null,"há 7 hora(s), 43 minuto(s) e 55 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
274,POSTO JACUIPE,"AVENIDA GETULIO VARGAS S/N CENTRO 44245000, CONCEIÇÃO DO JACUÍPE",null,"há 2 dia(s), 13 hora(s), 19 minuto(s) e 41 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
275,POSTO BERIMBAU II,"PRACA BENJAMIM COSTA 33 CENTRO 44245000, CONCEIÇÃO DO JACUÍPE",null,"há 3 hora(s), 13 minuto(s) e 41 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
276,COMERCIAL DE COMBUSTIVEIS MARTINS,"RUA JOSE EULINO DE OLIVEIRA S/N SEDE 44250000, CORAÇÃO DE MARIA",null,"há 4 hora(s), 1 minuto(s) e 32 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
277,POSTO AVE MARIA,"RUA SANTO ANTONIO S/N CENTRO 44250000, CORAÇÃO DE MARIA",null,"há 5 hora(s), 39 minuto(s) e 28 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
278,POSTO ELITE,"RODOVIA BR 101, KM 171 S/N SEDE 44245000, CONCEIÇÃO DO JACUÍPE",null,"há 2 hora(s), 33 minuto(s) e 17 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
279,POSTO SAO LUIZ 2,"AVENIDA DEPUTADO LUIZ EDUARDO MAGALHAES 1023 CENTRO 44230000, AMÉLIA RODRIGUES",null,"há 5 hora(s), 7 minuto(s) e 47 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
280,POSTO SAO SEBASTIAO,"AVENIDA ERNANI DE OLIVEIRA ROCHA 928 HUMILDES 43850000, SÃO SEBASTIÃO DO PASSÉ",null,"há 9 hora(s), 54 minuto(s) e 23 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
281,POSTO EUCALIPTO,"RODOVIA BR 101 S/N SEDE 44245000, CONCEIÇÃO DO JACUÍPE",null,"há 3 hora(s), 6 minuto(s) e 34 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:33+00,2020-06-05 03:05:33+00
282,CIDADE AUTO POSTO,"RODOVIA BR 515 S/N CENTRO 44280000, TEODORO SAMPAIO",null,"há 7 hora(s), 59 minuto(s) e 43 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:34+00,2020-06-05 03:05:34+00
283,DUBAI COMERCIO DE DERIVADOS DE PETROLEO LTDA,"AVENIDA DEPUTADO LUIZ EDUARDO MAGALHAES 1672 BELA VISTA 44230000, AMÉLIA RODRIGUES",null,"há 5 hora(s), 26 minuto(s) e 2 segundo(s)",Conceição do Jacuípe,,,,,2020-06-05 03:05:34+00,2020-06-05 03:05:34+00
291,POSTOS LM,"AVENIDA GETULIO VARGAS 337 SANTO ESTEVAO 44190000, SANTO ESTÊVÃO",7532451880,"há 5 hora(s), 15 minuto(s) e 45 segundo(s)",Santo Estêvão,-12.4326214,-39.2510481,https://goo.gl/maps/KVEQxXQJ4VYARWFCA,shell,2020-06-05 00:31:18+00,2020-06-29 17:11:46+00
296,POSTO SANTA BARBARA,"RUA PRINCIPAL 360 CAPOEIRUCU 44300000, CACHOEIRA",7532452960,"há 7 hora(s), 27 minuto(s) e 54 segundo(s)",São Gonçalo dos Campos,-12.437809,-39.2537362,https://goo.gl/maps/2LJzwodm88cfUyzb6,outros,2020-06-04 23:04:29+00,2020-06-29 17:20:04+00
297,POSTO AUTO CAMINHO DAS ARVORES,"RODOVIA BA 502 S/N CENTRO 44320000, CONCEIÇÃO DA FEIRA",null,"há 5 hora(s), 38 minuto(s) e 14 segundo(s)",São Gonçalo dos Campos,,,,,2020-06-05 05:04:29+00,2020-06-05 05:04:29+00
298,POSTO FELICIDADE,"ESTRADA BA 501 S/N CEDRO 44330000, SÃO GONÇALO DOS CAMPOS",null,"há 6 hora(s), 2 minuto(s) e 28 segundo(s)",São Gonçalo dos Campos,,,,,2020-06-05 05:04:29+00,2020-06-05 05:04:29+00
299,POSTO CONCEICAO,"RUA JARDIM DO NORTE 250 CENTRO 44320000, CONCEIÇÃO DA FEIRA",null,"há 6 hora(s), 4 minuto(s) e 49 segundo(s)",São Gonçalo dos Campos,,,,,2020-06-05 05:04:29+00,2020-06-05 05:04:29+00
300,POSTO PONTILHAO,"RUA DA PAVUNA 72 CENTRO 44330000, SÃO GONÇALO DOS CAMPOS",null,"há 6 hora(s), 11 minuto(s) e 6 segundo(s)",São Gonçalo dos Campos,,,,,2020-06-05 05:04:29+00,2020-06-05 05:04:29+00
301,POSTO JACARE,"RODOVIA BA 502 SN POVOADO JACARE 44330000, SÃO GONÇALO DOS CAMPOS",null,"há 6 hora(s), 16 minuto(s) e 54 segundo(s)",São Gonçalo dos Campos,,,,,2020-06-05 05:04:29+00,2020-06-05 05:04:29+00
302,POSTO CHICKEN,"RODOVIA BA 502 S/N PINHEIRO 44320000, CONCEIÇÃO DA FEIRA",null,"há 7 hora(s), 3 minuto(s) e 49 segundo(s)",São Gonçalo dos Campos,,,,,2020-06-05 05:04:29+00,2020-06-05 05:04:29+00
303,POSTO CORCEL,"PRACA MARECHAL DEODORO DA FONSECA SN CENTRO 44320000, CONCEIÇÃO DA FEIRA",null,"há 7 hora(s), 10 minuto(s) e 28 segundo(s)",São Gonçalo dos Campos,,,,,2020-06-05 05:04:29+00,2020-06-05 05:04:29+00
304,POSTO TALISMA,"RODOVIA BA 502 S/N FEIRA/CONCEICAO 44330000, SÃO GONÇALO DOS CAMPOS",null,"há 12 hora(s), 12 minuto(s) e 7 segundo(s)",São Gonçalo dos Campos,,,,,2020-06-05 05:04:30+00,2020-06-05 05:04:30+00
305,POSTO AVENIDA,"AVENIDA JOSE CARLOS DE LACERDA S/N CENTRO 44330000, SÃO GONÇALO DOS CAMPOS",null,"há 13 hora(s), 52 minuto(s) e 51 segundo(s)",São Gonçalo dos Campos,,,,,2020-06-05 05:04:30+00,2020-06-05 05:04:30+00
307,D&B COMERCIAL,"AVENIDA PROFESSOR PINTO DE AGUIAR 2100 PITUACU 41740090, SALVADOR",null,"há 2 hora(s), 33 minuto(s) e 56 segundo(s)",Salvador,,,,,2020-06-08 00:46:47+00,2020-06-08 00:46:47+00
308,POSTO MARINA DE COMBUSTIVEIS,"AVENIDA LAFAYETE COUTINHO 03 COMERCIO 40015160, SALVADOR",null,"há 4 hora(s), 22 minuto(s) e 19 segundo(s)",Salvador,,,,,2020-06-08 00:56:48+00,2020-06-08 00:56:48+00
310,MEGA POSTO BERIMBAU,"AVENIDA ANITA GARIBALDI 1651 FEDERACAO 40210750, SALVADOR",null,"há 2 hora(s), 29 minuto(s) e 38 segundo(s)",Salvador,,,,,2020-06-11 00:41:57+00,2020-06-11 00:41:57+00
311,HIPERPOSTO,"AVENIDA ANTONIO CARLOS MAGALHAES 3174 PITUBA 41800700, SALVADOR",null,"há 3 hora(s), 57 minuto(s) e 27 segundo(s)",Salvador,,,,,2020-06-11 00:46:48+00,2020-06-11 00:46:48+00
312,POSTO DIQUE,"AVENIDA VASCO DA GAMA 833 ENGENHO VELHO DE BROTAS 40240090, SALVADOR",null,"há 4 hora(s), 41 minuto(s) e 53 segundo(s)",Salvador,,,,,2020-06-11 00:46:48+00,2020-06-11 00:46:48+00
313,AUTO POSTO CENTENÁRIO,"AVENIDA CENTENARIO 328 CHAME-CHAME 40157151, SALVADOR",null,"há 2 hora(s), 45 minuto(s) e 41 segundo(s)",Salvador,,,,,2020-06-11 00:46:48+00,2020-06-11 00:46:48+00
314,GASON LINE,"AVENIDA HEITOR DIAS 735 PAU MIUDO 40315518, SALVADOR",null,"há 4 hora(s), 13 minuto(s) e 47 segundo(s)",Salvador,,,,,2020-06-11 00:46:48+00,2020-06-11 00:46:48+00
315,POSTO SAVEIRO,"RUA PORTO DOS TAINHEIROS 10 RIBEIRA 40421580, SALVADOR",null,"há 7 hora(s), 13 minuto(s) e 44 segundo(s)",Salvador,,,,,2020-06-11 00:56:50+00,2020-06-11 00:56:50+00
317,POSTO PIATA,"AVENIDA AVENIDA OCTAVIO MANGABEIRA S/N JARDIM PLACAFORD 41612040, SALVADOR",null,"há 2 hora(s), 7 minuto(s) e 37 segundo(s)",Salvador,,,,,2020-06-19 10:46:48+00,2020-06-19 10:46:48+00
306,DANPETRO.,"RUA TAPIRAI 300 HUMILDES (FEIRA DE SANTANA) 44135000, FEIRA DE SANTANA",null,"há 11 hora(s), 15 minuto(s) e 17 segundo(s)",Feira de Santana,,,,outros,2020-06-07 00:05:36+00,2020-06-25 19:57:25+00
318,POSTO HORTO FLORESTAL,"AVENIDA SANTA LUZIA 1137 HORTO FLORESTAL 40295050, SALVADOR",null,"há 11 hora(s), 51 minuto(s) e 0 segundo(s)",Salvador,,,,,2020-06-27 10:16:51+00,2020-06-27 10:16:51+00
255,POSTO ESTRELA DO NORDESTE,"RODOVIA BR 101 KM 808 S/N SANTO ANTONIO DO MONTE 45836000, ITAMARAJU",null,"há 11 hora(s), 15 minuto(s) e 17 segundo(s)",Itamaraju,-17.035181,-39.5398706,https://goo.gl/maps/mwV96eB5KxootU1G7,outros,2020-06-04 16:21:44+00,2020-06-29 16:15:54+00
256,POSTO CORUJAO,"RODOVIA BR 101, KM 814 S/N CENTRO 45836000, ITAMARAJU",null,"há 11 hora(s), 15 minuto(s) e 17 segundo(s)",Itamaraju,-17.0631724,-39.5559881,https://goo.gl/maps/w9Ag2ywuBL9fpXhR6,outros,2020-06-04 16:21:44+00,2020-06-29 16:15:57+00
257,POSTO SERRAL,"RODOVIA BR 101, KM 806 S/N SEDE 45836000, ITAMARAJU",7130457641,"há 11 hora(s), 15 minuto(s) e 17 segundo(s)",Itamaraju,-17.0012184,-39.5509815,https://goo.gl/maps/T2jWvRLSGkxkwa6j7,shell,2020-06-04 16:21:44+00,2020-06-29 16:15:59+00
258,POSTO VIP,"AVENIDA PERIMETRAL 1450 JAQUEIRA 45836000, ITAMARAJU",7332941401,"há 11 hora(s), 15 minuto(s) e 17 segundo(s)",Itamaraju,-17.0468877,-39.5281222,https://goo.gl/maps/LHrjL1ujgMkTspz78,outros,2020-06-04 16:21:44+00,2020-06-29 16:16:01+00
259,POSTO REAL CENTER,"AVENIDA PERIMENRAL 348 CENTRO 45836000, ITAMARAJU",7332945687,"há 11 hora(s), 15 minuto(s) e 17 segundo(s)",Itamaraju,-17.0370041,-39.529496,https://goo.gl/maps/xWcDtS8r5F8Tpnin7,outros,2020-06-04 16:21:44+00,2020-06-29 16:16:03+00
25,POSTO MUCHILA,"RUA DOUTOR MACARIO CERQUEIRA S/N MUCHILA 44005000, FEIRA DE SANTANA",7132715277,"há 2 hora(s), 8 minuto(s) e 1 segundo(s)",Feira de Santana,-12.2693731,-38.9725095,https://goo.gl/maps/gGyEpDmYnPKM98n56,shell,2020-05-15 12:06:15+00,2020-06-29 16:16:21+00
260,POSTO AVENIDA,"AVENIDA ANTONIO C. MAGALHAES 138 CENTRO 45836000, ITAMARAJU",7332943181,"há 2 hora(s), 25 minuto(s) e 6 segundo(s)",Itamaraju,-17.031636,-39.5352056,https://goo.gl/maps/JKi4Kqptkqce81Sq7,shell,2020-06-04 19:21:44+00,2020-06-29 16:17:42+00
261,AUTO POSTO CIDADE,"AVENIDA BRASIL 528 CENTRO 45836000, ITAMARAJU",73998228448,"há 2 hora(s), 39 minuto(s) e 50 segundo(s)",Itamaraju,-17.0405566,-39.5340788,https://goo.gl/maps/4t2G1JkW75kNhP9d9,petrobras,2020-06-04 19:21:44+00,2020-06-29 16:18:48+00
262,POSTO LIBERDADE,"RUA LIBERDADE 772 LIBERDADE 45836000, ITAMARAJU",,"há 2 hora(s), 31 minuto(s) e 18 segundo(s)",Itamaraju,-17.056743,-39.5125105,https://goo.gl/maps/95h8o2hQBwVz9XdU6,outros,2020-06-04 19:21:44+00,2020-06-29 16:20:06+00
263,POSTO VIP,"RODOVIA PRADO / ITAMARAJU, KM 02 S/N SAO SEBASTIAO 45980000, PRADO",7332981621,"há 2 hora(s), 20 minuto(s) e 8 segundo(s)",Itamaraju,-17.3324152,-39.2329792,https://goo.gl/maps/pfZeZaft5cQ1tReS7,outros,2020-06-04 19:21:45+00,2020-06-29 16:21:01+00
264,POSTO BENTIVI,"RODOVIA BR 101 S/N SEDE 45836000, ITAMARAJU",7332948400,"há 2 hora(s), 17 minuto(s) e 47 segundo(s)",Itamaraju,-17.0145793,-39.543111,https://goo.gl/maps/aggBJUh8ACPkxZRd8,outros,2020-06-04 19:21:45+00,2020-06-29 16:22:16+00
284,POSTO MATARAZZO,"RODOVIA BA 499 S/N SEDE 44180000, ANTÔNIO CARDOSO",,"há 11 hora(s), 16 minuto(s) e 50 segundo(s)",Santo Estêvão,-13.5256151,-40.0640345,https://goo.gl/maps/iANz2bJoLysENTVi7,outros,2020-06-05 00:31:18+00,2020-06-29 16:48:34+00
285,POSTO SAO CAETANO II,"RODOVIA BR 116 KM. 465 S/N ZONA RURAL 44190000, SANTO ESTÊVÃO",,"há 3 hora(s), 26 minuto(s) e 20 segundo(s)",Santo Estêvão,-12.4616769,-39.2739449,https://goo.gl/maps/G1JG5GbTGk54itg97,ipiranga,2020-06-05 00:31:18+00,2020-06-29 17:04:23+00
286,POSTO PIRAI II,"RODOVIA BR 116 KM 472 S/N SEDE 44190000, SANTO ESTÊVÃO",,"há 3 hora(s), 31 minuto(s) e 42 segundo(s)",Santo Estêvão,-12.4459231,-39.2418258,https://goo.gl/maps/gW3FabSDLYjazhVe6,outros,2020-06-05 00:31:18+00,2020-06-29 17:06:59+00
287,POSTO PAU DE VELA,"RODOVIA BR 116 S/N SEDE 44190000, SANTO ESTÊVÃO",7533224455,"há 2 hora(s), 49 minuto(s) e 0 segundo(s)",Santo Estêvão,-12.4397073,-39.2306267,https://goo.gl/maps/J49FpFQ9N9cFRk5h7,outros,2020-06-05 00:31:18+00,2020-06-29 17:08:11+00
288,POSTO PORTO BRASIL - SANTO ESTEVAO,"RODOVIA BR 116 SN SEDE 44190000, SANTO ESTÊVÃO",7533224455,"há 3 hora(s), 57 minuto(s) e 20 segundo(s)",Santo Estêvão,-12.4777941,-39.3080033,https://goo.gl/maps/bb3r3wnBBjNJoBti7,petrobras,2020-06-05 00:31:18+00,2020-06-29 17:09:39+00
289,POSTO FAISAO,"RODOVIA BR 116 KM 477 SN ZONA RURAL 44190000, SANTO ESTÊVÃO",3138226630,"há 4 hora(s), 32 minuto(s) e 58 segundo(s)",Santo Estêvão,-12.5111568,-39.3738027,https://goo.gl/maps/zbeZiaamPms4w9Jh8,petrobras,2020-06-05 00:31:18+00,2020-06-29 17:10:40+00
290,POSTO POPULAR,"AVENIDA DOM JOSE BOTELHO 609 CENTRO 44190000, SANTO ESTÊVÃO",7532451880,"há 7 hora(s), 21 minuto(s) e 20 segundo(s)",Santo Estêvão,-12.4774777,-39.3083286,https://goo.gl/maps/mUaC2xfN1BNhekXq5,petrobras,2020-06-04 21:31:18+00,2020-06-29 17:12:50+00
292,POSTO LM,"RUA OLAVO GOMES 530 CENTRO 44680000, IPECAETÁ",7532451880,"há 6 hora(s), 13 minuto(s) e 0 segundo(s)",Santo Estêvão,-12.3223215,-39.3056768,https://goo.gl/maps/WRM8VKxgysTdo2Ld7,outros,2020-06-05 00:31:18+00,2020-06-29 17:14:06+00
293,AUTO POSTO AVENIDA,"AVENIDA POSSIDONIO DE SOUZA S/N CENTRO 44680000, IPECAETÁ",7591454608,"há 1 dia(s), 4 hora(s), 43 minuto(s) e 32 segundo(s)",Santo Estêvão,-12.317493,-39.3075003,https://goo.gl/maps/r5U4Z1K7x56TeExp7,outros,2020-06-05 00:31:18+00,2020-06-29 17:15:03+00
294,POSTO SANTA RITA,"RUA RICARDO RIBEIRO DA CRUZ 28 POVOADO DE SERROTE 44680000, IPECAETÁ",7599157360,"há 7 hora(s), 59 minuto(s) e 37 segundo(s)",Santo Estêvão,-12.3158272,-39.3069709,https://goo.gl/maps/Sj6SubivVoWQBZg16,outros,2020-06-05 00:31:18+00,2020-06-29 17:17:15+00
295,POSTO HORA,"AVENIDA JOSE BOTELHO 354 CENTRO 44190000, SANTO ESTÊVÃO",7532452960,"há 4 hora(s), 9 minuto(s) e 56 segundo(s)",Santo Estêvão,-12.437809,-39.2537362,https://goo.gl/maps/2LJzwodm88cfUyzb6,outros,2020-06-05 00:41:19+00,2020-06-29 17:18:43+00
309,CICLOMOTO MARAMBAIA,"AVENIDA GETULIO VARGAS 1896 TRIANGULO 44190000, SANTO ESTÊVÃO",,"há 4 hora(s), 33 minuto(s) e 16 segundo(s)",Santo Estêvão,-12.4452047,-39.2448464,https://goo.gl/maps/K1EvdjqsegNRzqiz8,outros,2020-06-09 00:31:21+00,2020-06-29 17:20:11+00
316,AUTO POSTO BARRETO,"AVENIDA JOAO DE CARVALHO LEITE 601 MARAMBAIA 44190000, SANTO ESTÊVÃO",,"há 5 hora(s), 51 minuto(s) e 2 segundo(s)",Santo Estêvão,-12.4230402,-39.2605602,https://goo.gl/maps/RRA8XJnqPa5fQHrK6,outros,2020-06-12 00:31:27+00,2020-06-29 17:21:59+00
319,POSTO RODOVIARIA,"AVENIDA ANTONIO CARLOS MAGALHAES 4222 PITUBA 41800700, SALVADOR",null,"há 20 hora(s), 44 minuto(s) e 50 segundo(s)",Salvador,,,,,2020-06-30 14:00:10+00,2020-06-30 14:00:10+00
